Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [118]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [117]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [124]
[123]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [123]
                0.00    0.00       1/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [79]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [155]
[124]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [124]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [123]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [149]
[125]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [125]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [101]
                0.00    0.00       1/1           std::__new_allocator<unsigned long>::allocate(unsigned long, void const*) [136]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [130]
[126]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [126]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [100]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [131]
[127]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [127]
                0.00    0.00       1/2           std::__new_allocator<unsigned long>::~__new_allocator() [102]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [131]
[128]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [128]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [97]
                0.00    0.00       1/1           std::__new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [135]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [129]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [128]
[129]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [129]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [100]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [151]
[130]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [130]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [126]
                0.00    0.00       1/2           std::__new_allocator<unsigned long>::~__new_allocator() [102]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::~vector() [152]
[131]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [131]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [127]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [128]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [118]
[132]    0.0    0.00    0.00       1         std::__new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [132]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [115]
[133]    0.0    0.00    0.00       1         std::__new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [133]
-----------------------------------------------
                0.00    0.00       1/1           Graph::isConnected() const [108]
[134]    0.0    0.00    0.00       1         std::__new_allocator<bool>::~__new_allocator() [134]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [128]
[135]    0.0    0.00    0.00       1         std::__new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [135]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [125]
[136]    0.0    0.00    0.00       1         std::__new_allocator<unsigned long>::allocate(unsigned long, void const*) [136]
-----------------------------------------------
                0.00    0.00       1/1           int* std::uninitialized_copy<int const*, int*>(int const*, int const*, int*) [161]
[137]    0.0    0.00    0.00       1         int* std::__uninitialized_copy<true>::__uninit_copy<int const*, int*>(int const*, int const*, int*) [137]
                0.00    0.00       1/1           int* std::copy<int const*, int*>(int const*, int const*, int*) [166]
-----------------------------------------------
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [17]
[138]    0.0    0.00    0.00       1         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand() [138]
-----------------------------------------------
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [140]
[139]    0.0    0.00    0.00       1         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [139]
                0.00    0.00     624/624         unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [9]
                0.00    0.00     623/623         unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [11]
-----------------------------------------------
                0.00    0.00       1/1           generateRandomGraph(int, int, int) [105]
[140]    0.0    0.00    0.00       1         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [140]
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [139]
-----------------------------------------------
                0.00    0.00       1/1           std::uniform_int_distribution<int>::uniform_int_distribution(int, int) [142]
[141]    0.0    0.00    0.00       1         std::uniform_int_distribution<int>::param_type::param_type(int, int) [141]
                0.00    0.00       1/1           std::__is_constant_evaluated() [163]
-----------------------------------------------
                0.00    0.00       1/1           generateRandomGraph(int, int, int) [105]
[142]    0.0    0.00    0.00       1         std::uniform_int_distribution<int>::uniform_int_distribution(int, int) [142]
                0.00    0.00       1/1           std::uniform_int_distribution<int>::param_type::param_type(int, int) [141]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >* std::__uninitialized_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [164]
[143]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [143]
                0.00    0.00       5/10          std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [75]
                0.00    0.00       5/5           void std::_Construct<std::vector<int, std::allocator<int> >>(std::vector<int, std::allocator<int> >*) [92]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [145]
[144]    0.0    0.00    0.00       1         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [144]
                0.00    0.00       1/36          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [35]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [147]
[145]    0.0    0.00    0.00       1         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [145]
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [144]
                0.00    0.00       1/3           std::__new_allocator<std::vector<int, std::allocator<int> > >::~__new_allocator() [95]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [147]
[146]    0.0    0.00    0.00       1         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [146]
                0.00    0.00       1/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [99]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_a<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::allocator<std::vector<int, std::allocator<int> > >&) [165]
-----------------------------------------------
                0.00    0.00       1/1           Graph::Graph(int) [106]
[147]    0.0    0.00    0.00       1         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [147]
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [145]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [121]
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [146]
-----------------------------------------------
                0.00    0.00       1/1           Graph::~Graph() [107]
[148]    0.0    0.00    0.00       1         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [148]
                0.00    0.00       1/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [99]
                0.00    0.00       1/1           void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [167]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [122]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [151]
[149]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [149]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [125]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [101]
                0.00    0.00       1/3           unsigned long* std::__addressof<unsigned long>(unsigned long&) [96]
                0.00    0.00       1/31          std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [43]
                0.00    0.00       1/31          std::operator+(std::_Bit_iterator const&, long) [46]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [151]
[150]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [150]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [97]
                0.00    0.00       1/1           std::__fill_bvector_n(unsigned long*, unsigned long, bool) [160]
-----------------------------------------------
                0.00    0.00       1/1           Graph::isConnected() const [108]
[151]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [151]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [130]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [149]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [150]
-----------------------------------------------
                0.00    0.00       1/1           Graph::isConnected() const [108]
[152]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::~vector() [152]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [131]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [154]
[153]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [153]
                0.00    0.00       1/35          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [37]
                0.00    0.00       1/8           std::__new_allocator<int>::~__new_allocator() [76]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [155]
[154]    0.0    0.00    0.00       1         void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [154]
                0.00    0.00       2/42          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [33]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [153]
                0.00    0.00       1/18          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [64]
                0.00    0.00       1/1           int* std::__uninitialized_copy_a<int const*, int*, int>(int const*, int const*, int*, std::allocator<int>&) [162]
-----------------------------------------------
                0.00    0.00       1/1           Graph::isConnected() const [108]
[155]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [155]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [124]
                0.00    0.00       1/1           std::initializer_list<int>::end() const [110]
                0.00    0.00       1/2           std::initializer_list<int>::begin() const [98]
                0.00    0.00       1/1           void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [154]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [157]
[156]    0.0    0.00    0.00       1         int* std::__niter_wrap<int*>(int* const&, int*) [156]
-----------------------------------------------
                0.00    0.00       1/1           int* std::copy<int const*, int*>(int const*, int const*, int*) [166]
[157]    0.0    0.00    0.00       1         int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [157]
                0.00    0.00       2/2           int const* std::__niter_base<int const*>(int const*) [104]
                0.00    0.00       1/103         int* std::__niter_base<int*>(int*) [15]
                0.00    0.00       1/1           int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [158]
                0.00    0.00       1/1           int* std::__niter_wrap<int*>(int* const&, int*) [156]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [157]
[158]    0.0    0.00    0.00       1         int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [158]
                0.00    0.00       1/1           int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [159]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [158]
[159]    0.0    0.00    0.00       1         int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [159]
                0.00    0.00       1/1           int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int const, int>(int const*, int const*, int*) [113]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [150]
[160]    0.0    0.00    0.00       1         std::__fill_bvector_n(unsigned long*, unsigned long, bool) [160]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_copy_a<int const*, int*, int>(int const*, int const*, int*, std::allocator<int>&) [162]
[161]    0.0    0.00    0.00       1         int* std::uninitialized_copy<int const*, int*>(int const*, int const*, int*) [161]
                0.00    0.00       1/1           int* std::__uninitialized_copy<true>::__uninit_copy<int const*, int*>(int const*, int const*, int*) [137]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [154]
[162]    0.0    0.00    0.00       1         int* std::__uninitialized_copy_a<int const*, int*, int>(int const*, int const*, int*, std::allocator<int>&) [162]
                0.00    0.00       1/1           int* std::uninitialized_copy<int const*, int*>(int const*, int const*, int*) [161]
-----------------------------------------------
                0.00    0.00       1/1           std::uniform_int_distribution<int>::param_type::param_type(int, int) [141]
[163]    0.0    0.00    0.00       1         std::__is_constant_evaluated() [163]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_a<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::allocator<std::vector<int, std::allocator<int> > >&) [165]
[164]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >* std::__uninitialized_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [164]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [143]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [146]
[165]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_a<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::allocator<std::vector<int, std::allocator<int> > >&) [165]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >* std::__uninitialized_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [164]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_copy<true>::__uninit_copy<int const*, int*>(int const*, int const*, int*) [137]
[166]    0.0    0.00    0.00       1         int* std::copy<int const*, int*>(int const*, int const*, int*) [166]
                0.00    0.00       2/2           int const* std::__miter_base<int const*>(int const*) [103]
                0.00    0.00       1/1           int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [157]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [148]
[167]    0.0    0.00    0.00       1         void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [167]
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [114]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2024 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [105] generateRandomGraph(int, int, int) [64] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [150] std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool)
  [74] Graph::addEdge(int, int) [123] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [50] std::vector<bool, std::allocator<bool> >::begin()
 [106] Graph::Graph(int)      [86] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [151] std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&)
 [107] Graph::~Graph()        [78] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [152] std::vector<bool, std::allocator<bool> >::~vector()
  [14] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [61] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [51] std::vector<bool, std::allocator<bool> >::operator[](unsigned long)
  [26] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator++() [79] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [37] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
  [29] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [33] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [40] std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&)
  [53] __gnu_cxx::__ops::_Iter_equals_val<int const>::_Iter_equals_val(int const&) [124] std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [69] void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
  [28] bool __gnu_cxx::__ops::_Iter_equals_val<int const>::operator()<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [87] std::_Vector_base<int, std::allocator<int> >::_Vector_base() [153] std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&)
  [54] __gnu_cxx::__ops::_Iter_equals_val<int const> __gnu_cxx::__ops::__iter_equals_val<int const>(int const&) [80] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [154] void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag)
  [72] bool __gnu_cxx::operator==<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [43] std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [62] std::vector<int, std::allocator<int> >::end()
  [30] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [94] std::_Bit_iterator::_Bit_iterator() [89] std::vector<int, std::allocator<int> >::back()
  [67] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [44] std::_Bit_iterator::operator+=(long) [70] std::vector<int, std::allocator<int> >::begin()
  [27] bool __gnu_cxx::operator!=<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [125] std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [90] std::vector<int, std::allocator<int> >::pop_back()
 [108] Graph::isConnected() const [126] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [60] std::vector<int, std::allocator<int> >::push_back(int const&)
